4253352;2018-10-12;Dahnil...dahnilll...cari tahu dong fakta di lapangan yang orasi ngomongin apa? Terus jangan ngeles itu sih tanggungjawab pribadi yang orasi...capeeekkk deh!;1539325510.0
4253352;2018-10-12;Preeet.... waktu orasi pada diatas puser gini. ;1539325498.0
4253352;2018-10-12;Patut diduga Amin rais menyerang kapolri,dikarena kan massa pengawal nya pendukung HTI.Sama2 lihat vidio nya;1539325464.0
4253352;2018-10-12;Tunjukkan buktinya... koalisi sebelah tdk mau disaingi terkait dg fitnah memfitnah.... ;1539325182.0
4253352;2018-10-12;Hti hti ansor banser bubarkan mah;1539325015.0
4253352;2018-10-12;Itu sdh jelas lihat Vidio di Mata Najwa ...GantiPresiden dan GantiSystem....itu kan orang HTI.....jelas2 sekarang HTI berlindung di PKS sm Gerindra.....karena sm pemerintah dibubarin maka sekarang lagi nyari bapak angkat..... ;1539324944.0
4253352;2018-10-12;Uedan, beritanya jelas2 ada kok. Hati nurani kemana nih kok bisa buta tuli begitu.;1539324888.0
4253352;2018-10-12;Substansi orasinya jelas, ada buktinya. Kenapa lu berkelit lagi.. dah terbukti dan banyak orang yg denger bahkan merekam. 212 berisi orang2 anti NKRI. Titik.;1539324867.0
4253352;2018-10-12;ternyata mbah Rais kroninya HTI...hhhhh;1539324827.0
4253352;2018-10-12;Omongan loe gak bakal dipercaya, reputasi kubu loe memang hitam!!!�;1539324800.0
4253352;2018-10-12;silahkan dengar lagi orasi nya...;1539324687.0
4253352;2018-10-12;apa2 bawa masa,lama2 negara ancur perang antar golongan,itu yg lagi di tunggu2 pihak asing;1539324653.0
4253352;2018-10-12;Cieee giliran ke kubu mereka,nyuruh berhenti..klo fitnah dari mereka bebas saja..dasar timses anak TK;1539324397.0
4253352;2018-10-12;KAUM CEBONGERS PADA KOMEN..BLM JDI KODOK...;1539324353.0
4253352;2018-10-12;Lha kemarin orasinya jelas bgt kok ...��;1539324288.0
4253352;2018-10-12;Gerombolan temanmu... itu menunjukkan kamu..;1539324245.0
4253352;2018-10-12;Menkumandangkan khilafah ya hti,ternyata ada yg bodoh sampai ber kali2,ingat hti itu terlarang di Indo,jgn bermain api,nanti terbakar.;1539324188.0
4253352;2018-10-11T17:00:00Z;menciptakan isu dan fitnah sendiri dilempar ke publik se-olah2...trik model apalg ini...utk slalu dlm dunia berita ya? hehe...;1539324144.0
4253352;2018-10-12;hayoo coba tanyain aja orangy dia kelompok mana... kan keliatan tuh mukanya...  ;1539324104.0
4253352;2018-10-12;paling bagus klu ada rekaman video orang yg hadir pd aksi hti adalah orang yg sama dengan yg hadir pd aksi kawal amien ... pasti tak terbantahkan .... %uD83D%uDE04%uD83D%uDE03%uD83D%uDE01�;1539323982.0
4253352;2018-10-12;Sekarang bilang 212 simbol politik.. berarti benar donk, ini alat politik pemecah belah bangsa, bukannya membela agama.. #TUHANtidakperludibela ;1539323955.0
4253352;2018-10-12;MAKANYA JGN BAWA GEROMBOLAN HAI PARA PENYAMUN NEGERI INI....!!!;1539323950.0
4253352;2018-10-12;apa kamu lupa... barusan kemaren kamu fitnah pemerintah gebukin ratna....;1539323678.0
4253352;2018-10-12;Kalo group situ yang nuduh n fitnah gak apa2 yah!???�;1539323544.0
4253352;2018-10-12;Jurus ngelessss...tapi jelek ngelesnyaaa..%uD83D%uDE01%uD83D%uDE01%uD83D%uDE01%uD83D%uDE01;1539323435.0
4253352;2018-10-12;FPI = HTI = Pengangguran = Perusak Nama Islam ;1539323348.0
4253352;2018-10-12;Jendral kardus ngumpulin ormas telarang, provokator provokator jahat dan didukung media SARACEN dan MCA obar rakyat�;1539323283.0
4253352;2018-10-12;212 itu identik Wiro Sableng;1539323213.0
4253352;2018-10-12;Udah jlas... kecuali mata ketutup kardus;1539322961.0
4253352;2018-10-12;Pada ribuuuut aja,� krj nya NOL�;1539322929.0
4253352;2018-10-12;FPI kan memang disana.. apa iya mereka toleran? Asal bicara saja Dahnil !!;1539322883.0
4253352;2018-10-12;Haha Grombolan org dungu;1539322847.0
4253352;2018-10-12;Kasian kamu prabowo tp saya tetap akan dukung kamu slalu menjadi capres..� Abadi ya prabowo jdi capres amin ya Allah�;1539322759.0
4253352;2018-10-12;Maling teriak maling;1539322718.0
4253352;2018-10-12;Rekaman nya jelas2 mo ganti sistem;1539322688.0
4253352;2018-10-12;mungkin bukan timses, tapi sudah jelas2 pendukungnya.. yg bikin heran kok kubu prabowo ga pernah secara terbuka menghimbau pendukung2nya supaya tidak radikal? apa berarti prabowo setuju dengan sikap radikal pendukungnya?? ;1539322680.0
4253352;2018-10-12;Jadi selain HTI ada ormas yang mau menggantikan Pancasila? Jadi kemarin ormas apa ya?;1539322670.0
4253352;2018-10-12;Lupa kalo dia mulutnya juga suka nuduh sembarangan..�;1539322641.0
4253352;2018-10-12;Yang dibubarin kan organisasinya orang2 HTI nya kan masih ada....pikir aja sendiri...lari kemana mereka...masak iya projo....;1539322444.0
4253352;2018-10-12;Dahnil... dahnil... katanya loe pinter. Kata siapa?;1539322400.0
4253352;2018-10-12;Fakta kok dibilang fitnah�;1539322386.0
4253352;2018-10-12;Awas bahaya laten HTI, berkolaborasi & inflitrasi kemana2....;1539322298.0
4253352;2018-10-11T17:00:00Z;sumber dari yg terpercaya, emang betul hti kawal AR. pakai malu2 kucing lg hampir semua anggota hti dan radikalis ada di koalisi jendral kardus.;1539322114.0
4253352;2018-10-12;Ngapain jg ngawal2 si aki2 ke ktr polisi..klo gk ada maksud dan tujuan nya;1539322087.0
4253352;2018-10-12;HTI KAU ...  ;1539322035.0
4253352;2018-10-12;biasa, serigala berbulu domba... ;1539321945.0
4253352;2018-10-12;kan pihak sana yang sudah terbukti bohong. si ratna.. dan kolega     ;1539321942.0
4253352;2018-10-12;Lah kan situ duluan;1539321867.0
4253352;2018-10-12;kita pembela Jokowi jangan mudah menuduh sebagian group wowo hti, mereka sebetulnya sdh patah semangat karna sdh tahu pasti kalah. (lihat elek.......).;1539321807.0
4253352;2018-10-12;Bukan HTI tp mereka bermental bebek bebek cari masalah makan selalu berklompok.;1539321795.0
4253352;2018-10-12;Kan mmg teriak2 khilafah;1539321790.0
4253352;2018-10-12;Gerombolan Capres Hoax & Cawapres Kardus, biasanya juga ASBUN, FITNAH & MENEBAR HOAX, semua orang juga tahu.�;1539321770.0
4253352;2018-10-12;Begitu terbukti ntar jg mirip2 nasib ratna;1539321630.0
4253352;2018-10-12;Buktinya ada.jadi jangan ngeles;1539321614.0
4253352;2018-10-12;Ketika satu jari telunjuk menunjuk orang lain, ingatlah 4 jari lainnya menunjuk diri kita sendiri;1539321521.0
4253352;2018-10-12;Amien Rais didukung HTI. Amien mendukung Prabowo. Rumusnya adlh HTI   Amien Rais = Prabowo. Mengerikan sekali bagi Pancasila. Gerombolan khilafah di depan mata.;1539321405.0
4253352;2018-10-12;dahnil sedang membela atau sedang mengaku? kokyg dibilang semua kyknya mmg benar? atau cuma perasaan sy sj? berhenti memfitnah hehehe, ibarat maling teriak maling;1539321339.0
4253352;2018-10-12;yang membantah justru  benar adanya ;1539321242.0
4253352;2018-10-12;Ga terbalik nih?!? Yg suka memfitnah kan group zozon;1539321236.0
4253352;2018-10-12;Gerombolan loe kan yg sering memfitnah Jokowi!!!!!!!!!;1539321207.0
4253352;2018-10-12;Nyang duluan fitnah dan hoax sapa yakkkkkkk....;1539321187.0
4253352;2018-10-12;Ada juga barisan wowo yg berhenti fitnah. Ada temen ane yg bercanda bilang, kl gerindong dkk berhenti fitnah barti dunia mau kiamat. Wkwkwkwk;1539321182.0
4253352;2018-10-12;Malu ya dikawal hti sama fpi?�;1539321133.0
4253352;2018-10-12;Ayo dibuktikan saja, waktu hti demo kan kelihatan wajah2nya, bendera dan atribut yg ada bersama mereka, orang2 yg satu panggung teriak2... ;1539321119.0
4253352;2018-10-12;Gerombolan loe aje sering memfitnah kan!!!!!!!;1539321118.0
4253352;2018-10-12;Mereka bukan HTI? Berarti ada kelompok lain selain HTI yg mau sistem khilafah selain HTI? Bubarkan juga!�;1539320932.0
4253352;2018-10-12;Emangnya kalau HTI dibubarin langsung ngak ada orang-orangnya. Tetap ada dan tetap punya hak pilih, dan mereka memang lebih condong ke bowo dengan berharap bowo menang dan larangan HTI bisa dicabut lagi.�;1539320836.0
4253352;2018-10-12;Dari sejak 2014 grup sebelah nuduh pihak jokowi pki sampe sekarang, apa nggak fitnah itu;1539320820.0
4253352;2018-10-12;Lah kan ada bukti rekaman nya gimna sih;1539320820.0
4253352;2018-10-12;Gerombolan tukang ngibul emang itu jualanya yg laku mau naikin premium aja kayak mau naikin pisang goreng plin plan;1539320760.0
4253352;2018-10-12;Yg penting disangkal, penyusuplah ....... dlsb, urusan fakta cuek ajaaaaa;1539320737.0
4253352;2018-10-12;gerombolan paling memukan sepanjang sejarah.. udah persis difilm .. bikin emosi.. memutarbalikan fakta... ;1539320685.0
4253352;2018-10-12;Lhah yg biasa memfitnah sopo..?;1539320679.0
4253352;2018-10-12;Jadi gerombolan 02 dukung khilafah ya!!!;1539320658.0
4253352;2018-10-12;berhenti memfitnah????? ga kebalik bos!!!!!!;1539320606.0
4253352;2018-10-11T17:00:00Z;Jangan dilak-balik tak iya.....  :);1539320553.0
4253352;2018-10-12;See no evil, hear no evil, speak no evil;1539320486.0
4253352;2018-10-12;Orasinya depan polda kok anti pancasila ...? ;1539320385.0
4253352;2018-10-12;Kalau begitu knapa video mardani sera yang menggaungkan ganti sistem sama dengan pengikut amin rais kemarin koq bisa sama.;1539320285.0
4253352;2018-10-12;Panik n kebakaran jenggot seperti biasanya. Artinya itu benar faktanya begitu;1539320280.0
4253352;2018-10-12;GROMBOLAN FITNAH�;1539320274.0
4253352;2018-10-12;Ya kalo dilihat di tayangan tv mereka membawa bendera HTI...trus kalo kayak gitu apa namanya ? Jelas bendera dibawa si pembonceng motor;1539320264.0
4253352;2018-10-12;Jangan bilqng amien, ntar protes lagi;1539320250.0
4253352;2018-10-12;Ternyata selama ini kelompok yg koar2 laten komunis hanya pura2 saja hakiki nya mau bubarin NKRI.  Kayak gini masih mau menang.  Benar2 antek asing.;1539320239.0
4253352;2018-10-12;Memang sana ga begitu juga asal tuding... asal tuduh... siapa yang mulai...�;1539320214.0
4253352;2018-10-12;memang kenyataan 212 iti radikalis anti pancasila! anak TK juga tahu itu. sdh anti NKRI dan ketahuan eh mau cari selamat. usir saja HTI dr NKRI.�;1539320156.0
4253352;2018-10-12;dari ormas apa pun gak PENTING.........cuma kalian terlalu BODOH dan mau di BUAT JONGGOS...... demi NASIBUNGKUS....atau DUIT ???  ;1539320132.0
4253352;2018-10-12;Lm2 nih gerombolan makin lama makin eneg....;1539320127.0
4253352;2018-10-12;Tukang hoax dan tukang fitnah playing victim. Cara2 kalian udah ketebak semua kampretos;1539320114.0
4253352;2018-10-12;Kalau ada orang dituduh marah bisa jadi karena tuduhannya benar, kalau ga benar yg tinggal buktiin aja.. Kalau yg menuduh salah tinggal penjarakan;1539320069.0
4253352;2018-10-12;Gampang. Buktikan saja;1539320036.0
4253352;2018-10-12;Hahahaha di tuduh ga mau, tapi nuduh orang PeKaI aja jagoooo. Biasanya org2 kayak gitu malah bener sih kalao mereka mmg gerombolan HaTeI wakakakakak;1539320015.0
4253263;2018-10-12;SSSTTT AWAS,WASPADA... BAHAYA LATENT ORDE BARU DAN KRONINYA SEDANG MENGINTIP NGINTIP...MAU BANGKIT DARI kuBURNYA ... ;1539325525.0
4253263;2018-10-12;Asbun...orba yg banyak menjual sumber alam k asing...;1539325394.0
4253263;2018-10-12;Hoax lagi hoax lagi, dari dulu bochor bochor tapi ga pernah terbukti, pake data hoax semua;1539325170.0
4253263;2018-10-12;2019#prabowocapresabadi#;1539325005.0
4253263;2018-10-12;yang penting keren, bombastis, provokatif walaupun hoax;1539324636.0
4253263;2018-10-12;coba tanykan pada sodara2x ipar anda WO!!!!!!!;1539324380.0
4253263;2018-10-12;Prabowo bukannya di juluki bapak provokator bangsa ya???;1539324138.0
4253263;2018-10-12;Mungkin yang dimaksud beliau pengkhianatnya adalah elite-elite parpol di DPR yang kerjanya merongrong dan nyinyir pada pemerintah tanpa kinerja yang jelas, bahkan hanya bisa ngarang lagu yang pesimistis-melankolis (kalau jaman Alm Menpen Harmoko, sudah diberangus tuh....);1539324092.0
4253263;2018-10-12;Namanya juga pengin jadi presiden jadi bangun statement yang menarik padahal penghianat itu dari keluarga nya sendiri hadeeeeh;1539324023.0
4253263;2018-10-12;Namanya juga pengin jadi presiden jadi bangun statement yang menarik padahal penghianat itu dari keluarga nya sendiri hadeeeeh;1539323971.0
4253263;2018-10-12;mulut kayak sopir angkot gitu kok mau jadi presiden....;1539323899.0
4253263;2018-10-12;Namanya juga pengin jadi presiden jadi bangun statement yang menarik padahal penghianat itu dari keluarga nya sendiri hadeeeeh;1539323894.0
4253263;2018-10-12;Pengkianat teriak pengkianat;1539323036.0
4253263;2018-10-12;Lebih baik berhutang gede dipake bangun jalan jembatan bendungan daripada hutang kecil dipake bancakan proyek macam e ktp dan hambalang !! Pembangunan dimana-mana dan Jokowi bersih itu yg utama !!!;1539323019.0
4253263;2018-10-12;Wowo anggap saja TONG KOSONG NYARING BUNYINYA. Rakyat indonesia sudah tahu kalau prabowo kelihatan solat dan agamis berarti pilpres sudah dekat�;1539323001.0
4253263;2018-10-12;pak mertua byk jual aset ke asing..;1539322404.0
4253263;2018-10-12;Habis senangnya HOAXx;1539322214.0
4253263;2018-10-12;Gerombolan Hoax�;1539322127.0
4253263;2018-10-12;Namamya Mr Asbun, yg penting bombastis....�;1539322066.0
4253263;2018-10-12;Prabowo sangat tahu dan mengerti bahwa terjadi penghianatan melalui penjualan aset2 bangsa ke asing.. ya tahu sekali krn itu terjadi paling besar di jaman mertuanya, dan dia adalah salah satu kroni yg paling menikmatinya.;1539321844.0
4253263;2018-10-12;Pengkhianat itu org yang tega merampok tetangganya yang rumahnya sedang kebakaran!!!�;1539321771.0
4253263;2018-10-12;Timses jokowi ini hobi bgt apa2 ngomentarin gt ya, prabowo ngomong apa langsung aja nyamberrr. Wkkwzxx ga boleh buat statement apa2 ya kubu sebelah di mata mereka. Lucu banget liatnya;1539321719.0
4253263;2018-10-12;Jaman orba hrs diwaspadai, ingin berkuasa lg, ingin mengulang kejayaan kroni2nya bergelilya utk bangkit lg.;1539321374.0
4253263;2018-10-12;Ingat kelakuan di masa lalu yg kelam bnyk reformis hilang tdk jelas, ada pelanggaran ham berat disitu, msh bicara pengkhianatan ? Siapa sebenarnya yg berkhianat ?�;1539321260.0
4253263;2018-10-12;Prabowo Subianto itu matanya udah buta akan kekuasaan jadi Prabowo tidak bisa membedakan lagi mana pejabat yang benar benar kerja tuk rakyat dan mana pejabat yang hanya mencari kepentingan pribadi;1539320995.0
4253263;2018-10-12;Penghianat itu.. Ketika negara dlm keadaan krisis dan kritis justru dg pengecut meninggalkan negaranya�;1539320310.0
4253263;2018-10-12;Kapan ya berhenti saling cibir dan maki .....�;1539320242.0
4253263;2018-10-12;PRABOWO LUPA ATAU PURA PURA GOOBLOK ASET ASET KAYAK FREPOT, BLOK BLOK MINYAK SEMUA DIJUAL PADA SAAT MERTUANYA DAN BAPAKNYA BERKUASA DI INDONESIA , KITA BERUNTUNG JUSTRU PRESIDEN JOKOWI YG BELI KEMBALI. JADI YG NGERAMPOK DAN JUAL ASET ASET ITU YA KELUARGANYA PRABOWO SENDIRI, BIKIN MALU KELUARGA SAJA DSI BOWO YG PERNAH GAGAL KUDETA INI;1539320201.0
4253263;2018-10-12;Freeport mah dibeli bukan direbut..harusnya malah gratis kok ini malah bayar...pake bank asing lagi....hehrhe;1539320185.0
4253263;2018-10-12;Wowo lgi ngomongin amin tuh yg mentingin kluarganya b / maju caleg...;1539320056.0
4253263;2018-10-12;Biarkan saja PRABOK�R� koar2 . Beberkan rekam jejaknya biar masyarakat banyak tau siapa sebenarnya orang ini. Atau kasih waktu dan tempat saksi2 korban penghilangan paksa tim mawar dulu.�;1539319909.0
4253263;2018-10-12;inget hujan2 dibogor nunggu pangeran2 dan raja satu negeri ngarep banget investasi banyak ke indonesia...ngejual indonesia hadooh...apalagi maraknya investasi negeri china saat ini yg udah mulai keliatan semakin besar dan kita ngga melihat bahaya ini, bagaimana investasi china menjadi tragedi untuk vietnam dan di negara2 lain. buat yg terbuka wawasannya bisa lebih paham. Yg ga paham ngebelanya pake freeport udah ngerasa cukup.;1539319895.0
4253263;2018-10-12;Jangan percaya kubu sebelah..sukanya nyinyir ditambah bodoh lagi..tong kosong nyaring bunyinya..sama nenek lampir aja dibodohin..masih mau percaya ngomongan kubu sebelah??? Jangan jangan salah lagi ntr..;1539319784.0
4253263;2018-10-12;Kasihan Wowo. Terlalu banyak dikelilingi oleh punggawa punggawa yg percaya sama hoax. Setiap kali ditantang fakta, bingung :) ;1539319599.0
4253263;2018-10-12;Gini ni disebut orang ELIT...MIKIRR!!!!  ;1539319566.0
4253263;2018-10-12;Jamannya mertua prabowo kelihatannya lebih parah dech,inalum freeport dan rokan dikuasai asing;1539319527.0
4253263;2018-10-12;fakta orba kroninya yg menjual negara & berhutang yg dinikmati kroninya !! terus bicara hoax ..;1539319241.0
4253263;2018-10-12;Ngomong nya depan kaca;1539319192.0
4253263;2018-10-12;bangga dengan pemerintahan jokowi maju terus pak jokowi maju terus indinesiaku... jangan hiraukan kardus yang sudah gelapmata ingin berkuasa;1539318820.0
4253263;2018-10-12;pidatonya  itu itu mulu ....kenapa ggaakkkk ada yang laen ngapa  Oom Prabowo ;1539318764.0
4253263;2018-10-12;Suharto sdh menikmati hasil dari freeport ?? Waduh. Freeport di ambil. Sdh gak bisa bermain lagi;1539318633.0
4253263;2018-10-12;Ya itu keluarga cendana, bukankah anda dulunya bagian dr kluarga cencana�;1539318378.0
4253263;2018-10-12;Bocor.. Bocor.. Jilid 2..hahhaha;1539318363.0
4253263;2018-10-12;penghianat itu adalah tokoh2 yg mau mengembalikan nkri kepada kekuatan2 atau suasana orba dan hegemoni para koruptor serta golongan intoleransi.;1539318250.0
